GameN,Date,Year,Round,Region,Favored,Seed,Team,Conf,Score,Winner,Result
30,16-Mar-2018,2018,1,D,F,3,Michigan State,Big Ten,82,Michigan State,F
30,16-Mar-2018,2018,1,D,U,14,Bucknell,Patriot,78,Michigan State,F
31,15-Mar-2018,2018,1,D,F,7,Rhode Island,A-10,83,Rhode Island,F
31,15-Mar-2018,2018,1,D,U,10,Oklahoma,Big 12,78,Rhode Island,F
32,15-Mar-2018,2018,1,D,F,2,Duke,ACC,89,Duke,F
32,15-Mar-2018,2018,1,D,U,15,Iona,MAAC,67,Duke,F
33,18-Mar-2018,2018,2,A,F,2,Cincinnati,AAC,73,Nevada,U
33,18-Mar-2018,2018,2,A,U,7,Nevada,MWC,75,Nevada,U
34,17-Mar-2018,2018,2,A,F,13,Buffalo,MAC (East),75,Buffalo,F
34,17-Mar-2018,2018,2,A,U,13,Buffalo,MAC (East),75,Buffalo,U
35,18-Mar-2018,2018,2,A,F,9,Kansas State,Big 12,50,Kansas State,F
35,18-Mar-2018,2018,2,A,U,16,Maryland-Baltimore County,AEC,43,Kansas State,F
36,17-Mar-2018,2018,2,A,F,3,Tennessee,SEC,62,Loyola (IL),U
36,17-Mar-2018,2018,2,A,U,11,Loyola (IL),MVC,63,Loyola (IL),U
37,18-Mar-2018,2018,2,B,F,1,Xavier,Big East,70,Florida State,U
37,18-Mar-2018,2018,2,B,U,9,Florida State,ACC,75,Florida State,U
38,17-Mar-2018,2018,2,B,F,4,Gonzaga,WCC,90,Gonzaga,F
38,17-Mar-2018,2018,2,B,U,5,Ohio State,Big Ten,84,Gonzaga,F
39,17-Mar-2018,2018,2,B,F,3,Michigan,Big Ten,64,Michigan,F
39,17-Mar-2018,2018,2,B,U,6,Houston,AAC,63,Michigan,F
40,18-Mar-2018,2018,2,B,F,2,North Carolina,ACC,65,Texas A&M,U
40,18-Mar-2018,2018,2,B,U,7,Texas A&M,SEC,86,Texas A&M,U
41,17-Mar-2018,2018,2,C,F,1,Villanova,Big East,81,Villanova,F
41,17-Mar-2018,2018,2,C,U,9,Alabama,SEC,58,Villanova,F
42,18-Mar-2018,2018,2,C,F,5,West Virginia,Big 12,89,West Virginia,F
42,18-Mar-2018,2018,2,C,U,13,Marshall,CUSA,62,West Virginia,F
43,17-Mar-2018,2018,2,C,F,3,Texas Tech,Big 12,69,Texas Tech,F
43,17-Mar-2018,2018,2,C,U,6,Florida,SEC,66,Texas Tech,F
44,18-Mar-2018,2018,2,C,F,2,Purdue,Big Ten,76,Purdue,F
44,18-Mar-2018,2018,2,C,U,10,Butler,Big East,73,Purdue,F
45,17-Mar-2018,2018,2,D,F,1,Kansas,Big 12,83,Kansas,F
45,17-Mar-2018,2018,2,D,U,8,Seton Hall,Big East,79,Kansas,F
46,18-Mar-2018,2018,2,D,F,4,Auburn,SEC,53,Clemson,U
46,18-Mar-2018,2018,2,D,U,5,Clemson,ACC,84,Clemson,U
47,18-Mar-2018,2018,2,D,F,3,Michigan State,Big Ten,53,Syracuse,U
47,18-Mar-2018,2018,2,D,U,11,Syracuse,ACC,55,Syracuse,U
48,17-Mar-2018,2018,2,D,F,2,Duke,ACC,87,Duke,F
48,17-Mar-2018,2018,2,D,U,7,Rhode Island,A-10,62,Duke,F
49,22-Mar-2018,2018,3,A,F,5,Kentucky,SEC,58,Kansas,U
49,22-Mar-2018,2018,3,A,U,9,Kansas,Big 12,61,Kansas,U
50,22-Mar-2018,2018,3,A,F,7,Nevada,MWC,68,Loyola (IL),U
50,22-Mar-2018,2018,3,A,U,11,Loyola (IL),MVC,69,Loyola (IL),U
51,22-Mar-2018,2018,3,B,F,3,Michigan,Big Ten,99,Michigan,F
51,22-Mar-2018,2018,3,B,U,7,Texas A&M,SEC,72,Michigan,F
52,22-Mar-2018,2018,3,B,F,4,Gonzaga,WCC,60,Florida State,U
52,22-Mar-2018,2018,3,B,U,9,Florida State,ACC,75,Florida State,U
53,23-Mar-2018,2018,3,C,F,1,Villanova,Big East,90,Villanova,F
53,23-Mar-2018,2018,3,C,U,5,West Virginia,Big 12,78,Villanova,F
54,23-Mar-2018,2018,3,C,F,2,Purdue,Big Ten,65,Texas Tech,U
54,23-Mar-2018,2018,3,C,U,3,Texas Tech,Big 12,78,Texas Tech,U
55,23-Mar-2018,2018,3,D,F,1,Kansas,Big 12,80,Kansas,F
55,23-Mar-2018,2018,3,D,U,5,Clemson,ACC,76,Kansas,F
56,23-Mar-2018,2018,3,D,F,2,Duke,ACC,69,Duke,F
56,23-Mar-2018,2018,3,D,U,11,Syracuse,ACC,65,Duke,F
57,24-Mar-2018,2018,4,A,F,9,Kansas State,Big 12,62,Loyola (IL),U
57,24-Mar-2018,2018,4,A,U,11,Loyola (IL),MVC,78,Loyola (IL),U
58,24-Mar-2018,2018,4,B,F,3,Michigan,Big Ten,58,Michigan,F
58,24-Mar-2018,2018,4,B,U,9,Florida State,ACC,54,Michigan,F
59,25-Mar-2018,2018,4,C,F,1,Villanova,Big East,71,Villanova,F
59,25-Mar-2018,2018,4,C,U,3,Texas Tech,Big 12,59,Villanova,F
60,25-Mar-2018,2018,4,D,F,1,Kansas,Big 12,85,Kansas,F
60,25-Mar-2018,2018,4,D,U,2,Duke,ACC,81,Kansas,F
61,31-Mar-2018,2018,5,E,F,3,Michigan,Big Ten,69,Michigan,F
61,31-Mar-2018,2018,5,E,U,11,Loyola (IL),MVC,57,Michigan,F
62,31-Mar-2018,2018,5,F,F,1,Villanova,Big East,95,Villanova,F
62,31-Mar-2018,2018,5,F,U,1,Kansas,Big 12,79,Villanova,F
63,02-Apr-2018,2018,6,G,F,1,Villanova,Big East,79,Villanova,F
63,02-Apr-2018,2018,6,G,U,3,Michigan,Big Ten,62,Villanova,F
-1,14-Mar-2018,2018,PI,B,F,16,Texas Southern,SWAC,64,Texas Southern,F
-1,14-Mar-2018,2018,PI,B,U,16,North Carolina Central,MEAC,46,Texas Southern,F
-4,13-Mar-2018,2018,PI,C,F,11,UCLA,Pac-12,58,St. Bonaventure,U
-4,13-Mar-2018,2018,PI,C,U,11,St. Bonaventure,A-10,65,St. Bonaventure,U
-3,13-Mar-2018,2018,PI,C,F,16,Radford,Big South,71,Radford,F
-3,13-Mar-2018,2018,PI,C,U,16,Long Island University,NEC,61,Radford,F
-2,14-Mar-2018,2018,PI,D,F,11,Syracuse,ACC,60,Syracuse,F
-2,14-Mar-2018,2018,PI,D,U,11,Arizona State,Pac-12,56,Syracuse,F
1,22-Mar-2019,2019,1,A,F,1,Duke,ACC,85,Duke,F
1,22-Mar-2019,2019,1,A,U,16,North Dakota State,Summit,62,Duke,F
2,22-Mar-2019,2019,1,A,F,8,Central Florida,AAC,73,Central Florida,F
2,22-Mar-2019,2019,1,A,U,9,Virginia Commonwealth,A-10,58,Central Florida,F
3,22-Mar-2019,2019,1,A,F,5,Mississippi State,SEC,76,Liberty,U
3,22-Mar-2019,2019,1,A,U,12,Liberty,A-Sun,80,Liberty,U
4,22-Mar-2019,2019,1,A,F,4,Virginia Tech,ACC,66,Virginia Tech,F
4,22-Mar-2019,2019,1,A,U,13,Saint Louis,A-10,52,Virginia Tech,F
5,21-Mar-2019,2019,1,A,F,6,Maryland,Big Ten,79,Maryland,F
5,21-Mar-2019,2019,1,A,U,11,Belmont,OVC,77,Maryland,F
6,21-Mar-2019,2019,1,A,F,3,Louisiana State,SEC,79,Louisiana State,F
6,21-Mar-2019,2019,1,A,U,14,Yale,Ivy,74,Louisiana State,F
7,21-Mar-2019,2019,1,A,F,7,Louisville,ACC,76,Minnesota,U
7,21-Mar-2019,2019,1,A,U,10,Minnesota,Big Ten,86,Minnesota,U
8,21-Mar-2019,2019,1,A,F,2,Michigan State,Big Ten,76,Michigan State,F
8,21-Mar-2019,2019,1,A,U,15,Bradley,MVC,65,Michigan State,F
9,21-Mar-2019,2019,1,B,F,1,Gonzaga,WCC,87,Gonzaga,F
9,21-Mar-2019,2019,1,B,U,16,Fairleigh Dickinson,NEC,49,Gonzaga,F
10,21-Mar-2019,2019,1,B,F,8,Baylor,Big 12,78,Baylor,F
10,21-Mar-2019,2019,1,B,U,9,Syracuse,ACC,69,Baylor,F
11,21-Mar-2019,2019,1,B,F,5,Marquette,Big East,64,Murray State,U
11,21-Mar-2019,2019,1,B,U,12,Murray State,OVC,83,Murray State,U
12,21-Mar-2019,2019,1,B,F,4,Florida State,ACC,76,Florida State,F
12,21-Mar-2019,2019,1,B,U,13,Vermont,AEC,69,Florida State,F
13,22-Mar-2019,2019,1,B,F,6,Buffalo,MAC (East),91,Buffalo,F
13,22-Mar-2019,2019,1,B,U,11,Arizona State,Pac-12,74,Buffalo,F
14,22-Mar-2019,2019,1,B,F,3,Texas Tech,Big 12,72,Texas Tech,F
14,22-Mar-2019,2019,1,B,U,14,Northern Kentucky,Horizon,57,Texas Tech,F
15,21-Mar-2019,2019,1,B,F,7,Florida,SEC,70,Florida,F
15,21-Mar-2019,2019,1,B,U,10,Nevada,MWC,61,Florida,F
16,21-Mar-2019,2019,1,B,F,2,Michigan,Big Ten,74,Michigan,F
16,21-Mar-2019,2019,1,B,U,15,Montana,Big Sky,55,Michigan,F
17,22-Mar-2019,2019,1,C,F,1,Virginia,ACC,71,Virginia,F
17,22-Mar-2019,2019,1,C,U,16,Gardner-Webb,Big South,56,Virginia,F
18,22-Mar-2019,2019,1,C,F,8,Oklahoma,Big 12,95,Oklahoma,F
18,22-Mar-2019,2019,1,C,U,9,Mississippi,SEC,72,Oklahoma,F
19,22-Mar-2019,2019,1,C,F,5,Wisconsin,Big Ten,54,Oregon,U
19,22-Mar-2019,2019,1,C,U,12,Oregon,Pac-12,72,Oregon,U
20,22-Mar-2019,2019,1,C,F,4,Kansas State,Big 12,64,UC-Irvine,U
20,22-Mar-2019,2019,1,C,U,13,UC-Irvine,Big West,70,UC-Irvine,U
21,21-Mar-2019,2019,1,C,F,6,Villanova,Big East,61,Villanova,F
21,21-Mar-2019,2019,1,C,U,11,Saint Mary's (CA),WCC,57,Villanova,F
22,21-Mar-2019,2019,1,C,F,3,Purdue,Big Ten,61,Purdue,F
22,21-Mar-2019,2019,1,C,U,14,Old Dominion,CUSA,48,Purdue,F
23,22-Mar-2019,2019,1,C,F,7,Cincinnati,AAC,72,Iowa,U
23,22-Mar-2019,2019,1,C,U,10,Iowa,Big Ten,79,Iowa,U
24,22-Mar-2019,2019,1,C,F,2,Tennessee,SEC,77,Tennessee,F
24,22-Mar-2019,2019,1,C,U,15,Colgate,Patriot,70,Tennessee,F
25,22-Mar-2019,2019,1,D,F,1,North Carolina,ACC,88,North Carolina,F
25,22-Mar-2019,2019,1,D,U,16,Iona,MAAC,73,North Carolina,F
26,22-Mar-2019,2019,1,D,F,8,Utah State,MWC,61,Washington,U
26,22-Mar-2019,2019,1,D,U,9,Washington,Pac-12,78,Washington,U
27,21-Mar-2019,2019,1,D,F,5,Auburn,SEC,78,Auburn,F
27,21-Mar-2019,2019,1,D,U,12,New Mexico State,WAC,77,Auburn,F
28,21-Mar-2019,2019,1,D,F,4,Kansas,Big 12,87,Kansas,F
28,21-Mar-2019,2019,1,D,U,13,Northeastern,CAA,53,Kansas,F
29,22-Mar-2019,2019,1,D,F,6,Iowa State,Big 12,59,Ohio State,U
29,22-Mar-2019,2019,1,D,U,11,Ohio State,Big Ten,62,Ohio State,U
30,22-Mar-2019,2019,1,D,F,3,Houston,AAC,84,Houston,F
30,22-Mar-2019,2019,1,D,U,14,Georgia State,Sun Belt,55,Houston,F
31,21-Mar-2019,2019,1,D,F,7,Wofford,Southern,84,Wofford,F
31,21-Mar-2019,2019,1,D,U,10,Seton Hall,Big East,68,Wofford,F
32,21-Mar-2019,2019,1,D,F,2,Kentucky,SEC,79,Kentucky,F
32,21-Mar-2019,2019,1,D,U,15,Abilene Christian,Southland,44,Kentucky,F
33,24-Mar-2019,2019,2,A,F,1,Duke,ACC,77,Duke,F
33,24-Mar-2019,2019,2,A,U,9,Central Florida,AAC,76,Duke,F
34,24-Mar-2019,2019,2,A,F,4,Virginia Tech,ACC,67,Virginia Tech,F
34,24-Mar-2019,2019,2,A,U,12,Liberty,A-Sun,58,Virginia Tech,F
35,23-Mar-2019,2019,2,A,F,3,Louisiana State,SEC,69,Louisiana State,F
35,23-Mar-2019,2019,2,A,U,6,Maryland,Big Ten,67,Louisiana State,F
36,23-Mar-2019,2019,2,A,F,2,Michigan State,Big Ten,70,Michigan State,F
36,23-Mar-2019,2019,2,A,U,10,Minnesota,Big Ten,50,Michigan State,F
37,23-Mar-2019,2019,2,B,F,1,Gonzaga,WCC,83,Gonzaga,F
37,23-Mar-2019,2019,2,B,U,9,Baylor,Big 12,71,Gonzaga,F
38,23-Mar-2019,2019,2,B,F,4,Florida State,ACC,90,Florida State,F
38,23-Mar-2019,2019,2,B,U,12,Murray State,OVC,62,Florida State,F
39,24-Mar-2019,2019,2,B,F,3,Texas Tech,Big 12,78,Texas Tech,F
39,24-Mar-2019,2019,2,B,U,6,Buffalo,MAC (East),58,Texas Tech,F
40,23-Mar-2019,2019,2,B,F,2,Michigan,Big Ten,64,Michigan,F
40,23-Mar-2019,2019,2,B,U,10,Florida,SEC,49,Michigan,F
41,24-Mar-2019,2019,2,C,F,1,Virginia,ACC,63,Virginia,F
41,24-Mar-2019,2019,2,C,U,9,Oklahoma,Big 12,51,Virginia,F
42,24-Mar-2019,2019,2,C,F,12,Oregon,Pac-12,73,Oregon,F
42,24-Mar-2019,2019,2,C,U,13,UC-Irvine,Big West,54,Oregon,F
43,23-Mar-2019,2019,2,C,F,3,Purdue,Big Ten,87,Purdue,F
43,23-Mar-2019,2019,2,C,U,6,Villanova,Big East,61,Purdue,F
44,24-Mar-2019,2019,2,C,F,2,Tennessee,SEC,83,Tennessee,F
44,24-Mar-2019,2019,2,C,U,10,Iowa,Big Ten,77,Tennessee,F
45,24-Mar-2019,2019,2,D,F,1,North Carolina,ACC,81,North Carolina,F
45,24-Mar-2019,2019,2,D,U,9,Washington,Pac-12,59,North Carolina,F
46,23-Mar-2019,2019,2,D,F,4,Kansas,Big 12,75,Auburn,U
46,23-Mar-2019,2019,2,D,U,5,Auburn,SEC,89,Auburn,U
47,24-Mar-2019,2019,2,D,F,3,Houston,AAC,74,Houston,F
47,24-Mar-2019,2019,2,D,U,11,Ohio State,Big Ten,59,Houston,F
48,23-Mar-2019,2019,2,D,F,2,Kentucky,SEC,62,Kentucky,F
48,23-Mar-2019,2019,2,D,U,7,Wofford,Southern,56,Kentucky,F
49,29-Mar-2019,2019,3,A,F,1,Duke,ACC,75,Duke,F
49,29-Mar-2019,2019,3,A,U,4,Virginia Tech,ACC,73,Duke,F
50,29-Mar-2019,2019,3,A,F,2,Michigan State,Big Ten,80,Michigan State,F
50,29-Mar-2019,2019,3,A,U,3,Louisiana State,SEC,63,Michigan State,F
51,28-Mar-2019,2019,3,B,F,1,Gonzaga,WCC,72,Gonzaga,F
51,28-Mar-2019,2019,3,B,U,4,Florida State,ACC,58,Gonzaga,F
52,28-Mar-2019,2019,3,B,F,2,Michigan,Big Ten,44,Texas Tech,U
52,28-Mar-2019,2019,3,B,U,3,Texas Tech,Big 12,63,Texas Tech,U
53,28-Mar-2019,2019,3,C,F,1,Virginia,ACC,53,Virginia,F
53,28-Mar-2019,2019,3,C,U,12,Oregon,Pac-12,49,Virginia,F
54,28-Mar-2019,2019,3,C,F,2,Tennessee,SEC,94,Purdue,U
54,28-Mar-2019,2019,3,C,U,3,Purdue,Big Ten,99,Purdue,U
55,29-Mar-2019,2019,3,D,F,1,North Carolina,ACC,80,Auburn,U
55,29-Mar-2019,2019,3,D,U,5,Auburn,SEC,97,Auburn,U
56,29-Mar-2019,2019,3,D,F,2,Kentucky,SEC,62,Kentucky,F
56,29-Mar-2019,2019,3,D,U,3,Houston,AAC,58,Kentucky,F
57,31-Mar-2019,2019,4,A,F,1,Duke,ACC,67,Michigan State,U
57,31-Mar-2019,2019,4,A,U,2,Michigan State,Big Ten,68,Michigan State,U
58,30-Mar-2019,2019,4,B,F,1,Gonzaga,WCC,69,Texas Tech,U
58,30-Mar-2019,2019,4,B,U,3,Texas Tech,Big 12,75,Texas Tech,U
59,30-Mar-2019,2019,4,C,F,1,Virginia,ACC,80,Virginia,F
59,30-Mar-2019,2019,4,C,U,3,Purdue,Big Ten,75,Virginia,F
60,31-Mar-2019,2019,4,D,F,2,Kentucky,SEC,71,Auburn,U
60,31-Mar-2019,2019,4,D,U,5,Auburn,SEC,77,Auburn,U
61,06-Apr-2019,2019,5,E,F,2,Michigan State,Big Ten,51,Texas Tech,U
61,06-Apr-2019,2019,5,E,U,3,Texas Tech,Big 12,61,Texas Tech,U
62,06-Apr-2019,2019,5,F,F,1,Virginia,ACC,63,Virginia,F
62,06-Apr-2019,2019,5,F,U,5,Auburn,SEC,62,Virginia,F
63,08-Apr-2019,2019,6,G,F,1,Virginia,ACC,85,Virginia,F
63,08-Apr-2019,2019,6,G,U,3,Texas Tech,Big 12,77,Virginia,F
-4,19-Mar-2019,2019,PI,A,F,11,Belmont,OVC,81,Belmont,F
-4,19-Mar-2019,2019,PI,A,U,11,Temple,AAC,70,Belmont,F
-3,20-Mar-2019,2019,PI,B,F,11,Arizona State,Pac-12,74,Arizona State,F
-3,20-Mar-2019,2019,PI,B,U,11,St. John's (NY),Big East,65,Arizona State,F
-2,19-Mar-2019,2019,PI,B,F,16,Prairie View,SWAC,76,Fairleigh Dickinson,U
-2,19-Mar-2019,2019,PI,B,U,16,Fairleigh Dickinson,NEC,82,Fairleigh Dickinson,U
-1,20-Mar-2019,2019,PI,B,F,16,Prairie View,SWAC,76,Fairleigh Dickinson,U
-1,20-Mar-2019,2019,PI,B,U,16,Fairleigh Dickinson,NEC,82,Fairleigh Dickinson,U
1,,2020,1,A,F,1,Kansas,Big 12,,,
1,,2020,1,A,U,16,Winthrop,Big South,,,
2,,2020,1,A,F,8,Houston,AAC,,,
2,,2020,1,A,U,9,Southern California,Pac-12,,,
3,,2020,1,A,F,5,Brigham Young,WCC,,,
3,,2020,1,A,U,12,Yale,Ivy,,,
4,,2020,1,A,F,4,Wisconsin,Big Ten,,,
4,,2020,1,A,U,13,New Mexico State,WAC,,,
5,,2020,1,A,F,6,Iowa,Big Ten,,,
5,,2020,1,A,U,11,UCLA,Pac-12,,,
6,,2020,1,A,F,3,Duke,ACC,,,
6,,2020,1,A,U,14,Belmont,OVC,,,
7,,2020,1,A,F,7,West Virginia,Big 12,,,
7,,2020,1,A,U,10,Utah State,MWC,,,
8,,2020,1,A,F,2,Creighton,Big East,,,
8,,2020,1,A,U,15,Wright State,Horizon,,,
9,,2020,1,B,F,1,Dayton,A-10,,,
9,,2020,1,B,U,16,Robert Morris,NEC,,,
10,,2020,1,B,F,8,Saint Mary's (CA),WCC,,,
10,,2020,1,B,U,9,Florida,SEC,,,
11,,2020,1,B,F,5,Butler,Big East,,,
11,,2020,1,B,U,12,Cincinnati,AAC,,,
12,,2020,1,B,F,4,Maryland,Big Ten,,,
12,,2020,1,B,U,13,Vermont,AEC,,,
13,,2020,1,B,F,6,Michigan,Big Ten,,,
13,,2020,1,B,U,11,East Tennessee State,Southern,,,
14,,2020,1,B,F,3,Villanova,Big East,,,
14,,2020,1,B,U,14,Colgate,Patriot,,,
15,,2020,1,B,F,7,Illinois,Big Ten,,,
15,,2020,1,B,U,10,Marquette,Big East,,,
16,,2020,1,B,F,2,Kentucky,SEC,,,
16,,2020,1,B,U,15,UC-Irvine,Big West,,,
17,,2020,1,C,F,1,Baylor,Big 12,,,
17,,2020,1,C,U,16,Little Rock,Sun Belt,,,
18,,2020,1,C,F,8,Louisiana State,SEC,,,
18,,2020,1,C,U,9,Rutgers,Big Ten,,,
19,,2020,1,C,F,5,Auburn,SEC,,,
19,,2020,1,C,U,12,Liberty,A-Sun,,,
20,,2020,1,C,F,4,Oregon,Pac-12,,,
20,,2020,1,C,U,13,North Texas,CUSA,,,
21,,2020,1,C,F,6,Virginia,ACC,,,
21,,2020,1,C,U,11,Indiana,Big Ten,,,
22,,2020,1,C,F,3,Michigan State,Big Ten,,,
22,,2020,1,C,U,14,Bradley,MVC,,,
23,,2020,1,C,F,7,Providence,Big East,,,
23,,2020,1,C,U,10,Arizona State,Pac-12,,,
24,,2020,1,C,F,2,Florida State,ACC,,,
24,,2020,1,C,U,15,North Dakota State,Summit,,,
25,,2020,1,D,F,1,Gonzaga,WCC,,,
25,,2020,1,D,U,16,Siena,MAAC,,,
26,,2020,1,D,F,8,Arizona,Pac-12,,,
26,,2020,1,D,U,9,Oklahoma,Big 12,,,
27,,2020,1,D,F,5,Ohio State,Big Ten,,,
27,,2020,1,D,U,12,Stephen F. Austin,Southland,,,
28,,2020,1,D,F,4,Louisville,ACC,,,
28,,2020,1,D,U,13,Akron,MAC (East),,,
29,,2020,1,D,F,6,Penn State,Big Ten,,,
29,,2020,1,D,U,11,Texas,Big 12,,,
30,,2020,1,D,F,3,Seton Hall,Big East,,,
30,,2020,1,D,U,14,Hofstra,CAA,,,
31,,2020,1,D,F,7,Colorado,Pac-12,,,
31,,2020,1,D,U,10,Texas Tech,Big 12,,,
32,,2020,1,D,F,2,San Diego State,MWC,,,
32,,2020,1,D,U,15,Eastern Washington,Big Sky,,,
-4,,2020,PI,B,F,16,North Carolina Central,MEAC,,,
-4,,2020,PI,B,U,16,Robert Morris,NEC,,,
-3,,2020,PI,C,F,11,Stanford,Pac-12,,,
-3,,2020,PI,C,U,11,Indiana,Big Ten,,,
-2,,2020,PI,D,F,16,Prairie View,SWAC,,,
-2,,2020,PI,D,U,16,Siena,MAAC,,,
-1,,2020,PI,D,F,11,North Carolina State,ACC,,,
-1,,2020,PI,D,U,11,Texas,Big 12,,,
